Name,Category,Price,Quality
EmpireWarrior,Accion,19023,34
WarriorLegends,Estrategia,550,21
WarriorQuest,Accion,1939,81
EmpireEmpire,Deportes,4279,41
GalaxyDragon,RPG,44384,8
WarriorWarrior,Accion,18446,66
GalaxyWarrior,Simulacion,51301,70
WarriorQuest,Estrategia,43394,55
QuestEmpire,Deportes,42876,91
GalaxyDragon,Accion,60090,55
DragonWarrior,RPG,37615,42
EmpireQuest,RPG,2234,57
LegendsDragon,Accion,12319,43
WarriorWarrior,Deportes,37178,47
WarriorDragon,Aventura,59486,88
DragonQuest,Simulacion,57840,40
LegendsEmpire,Simulacion,14063,62
GalaxyGalaxy,Accion,22782,86
EmpireDragon,Accion,5755,71
GalaxyWarrior,RPG,48578,35
DragonWarrior,Simulacion,36514,68
DragonDragon,Simulacion,38899,69
EmpireEmpire,Estrategia,20532,79
QuestLegends,Accion,27423,100
GalaxyWarrior,Estrategia,56359,59
WarriorWarrior,Simulacion,38815,88
GalaxyWarrior,Simulacion,59924,66
WarriorEmpire,Simulacion,64652,39
DragonGalaxy,Accion,49890,20
WarriorLegends,Deportes,2654,35
WarriorLegends,Estrategia,16409,96
WarriorWarrior,Estrategia,30061,96
WarriorWarrior,Estrategia,11257,78
QuestDragon,Simulacion,37016,20
EmpireQuest,RPG,48585,77
GalaxyDragon,Simulacion,25891,40
GalaxyWarrior,Aventura,26363,41
GalaxyEmpire,Deportes,39736,10
LegendsWarrior,Aventura,58766,83
GalaxyQuest,Accion,50020,83
WarriorEmpire,Estrategia,2893,20
QuestEmpire,Estrategia,42868,30
LegendsGalaxy,Accion,2389,31
LegendsWarrior,Simulacion,7810,12
EmpireGalaxy,Aventura,7244,10
LegendsQuest,Aventura,7206,57
LegendsQuest,Estrategia,38738,98
LegendsGalaxy,Deportes,42687,58
LegendsGalaxy,RPG,26096,34
EmpireDragon,Estrategia,60770,20
LegendsDragon,RPG,54512,17
GalaxyWarrior,Estrategia,54692,44
WarriorWarrior,Accion,65695,67
QuestWarrior,Aventura,7986,8
DragonDragon,Accion,135,60
WarriorQuest,Accion,23552,93
EmpireQuest,Accion,67505,64
WarriorGalaxy,Simulacion,15092,16
WarriorDragon,Simulacion,16311,18
DragonDragon,Accion,52345,51
QuestLegends,RPG,34738,50
LegendsLegends,Estrategia,25256,4
WarriorWarrior,Simulacion,67330,86
GalaxyQuest,RPG,65250,14
LegendsLegends,Aventura,19621,53
WarriorWarrior,Aventura,30959,25
DragonDragon,RPG,59935,100
WarriorWarrior,RPG,45894,27
GalaxyQuest,Accion,43167,21
EmpireGalaxy,Estrategia,19688,81
LegendsQuest,Deportes,12050,82
QuestWarrior,RPG,10454,13
DragonQuest,Aventura,28741,59
EmpireGalaxy,Aventura,23177,91
WarriorWarrior,Simulacion,63668,10
QuestLegends,RPG,22158,94
DragonEmpire,Estrategia,18404,40
GalaxyGalaxy,Aventura,3852,7
QuestEmpire,Aventura,63436,16
LegendsWarrior,RPG,64358,60
GalaxyWarrior,Simulacion,33891,78
DragonDragon,Accion,11979,41
GalaxyEmpire,Simulacion,51830,88
QuestEmpire,RPG,26519,9
GalaxyWarrior,Estrategia,48516,25
QuestEmpire,RPG,20417,47
QuestGalaxy,Aventura,4512,81
WarriorGalaxy,Estrategia,16712,45
QuestGalaxy,Simulacion,4151,75
EmpireDragon,Deportes,66573,90
WarriorLegends,Accion,69441,74
LegendsWarrior,Estrategia,405,5
WarriorDragon,Estrategia,25882,25
EmpireDragon,Simulacion,24339,98
LegendsLegends,RPG,68487,9
DragonQuest,Estrategia,65190,73
LegendsWarrior,Accion,59045,67
EmpireWarrior,Aventura,34467,16
GalaxyQuest,Estrategia,11738,69
EmpireEmpire,Estrategia,17058,3
WarriorDragon,Deportes,53282,27
EmpireGalaxy,Simulacion,30256,3
GalaxyEmpire,Simulacion,9837,99
QuestDragon,Aventura,48201,59
EmpireGalaxy,Simulacion,58441,49
WarriorDragon,Simulacion,20691,52
DragonQuest,Accion,64775,87
GalaxyDragon,RPG,41896,11
EmpireQuest,Estrategia,45067,70
DragonEmpire,Accion,40243,23
QuestLegends,Simulacion,36800,18
QuestGalaxy,Aventura,63150,28
GalaxyWarrior,Deportes,44525,34
DragonDragon,Estrategia,62351,91
DragonLegends,Deportes,14618,81
QuestDragon,Deportes,13421,64
DragonEmpire,Estrategia,66637,78
LegendsLegends,Simulacion,60477,89
WarriorDragon,Estrategia,24695,3
QuestEmpire,Accion,4465,54
LegendsQuest,Aventura,68954,26
LegendsQuest,Accion,25661,20
LegendsDragon,Aventura,5029,15
GalaxyLegends,Accion,58154,1
EmpireDragon,RPG,2829,44
DragonQuest,Deportes,3495,100
DragonWarrior,Simulacion,7703,9
GalaxyQuest,RPG,25211,52
QuestEmpire,Simulacion,30139,13
DragonEmpire,Deportes,24414,47
EmpireEmpire,Accion,11557,76
WarriorDragon,Simulacion,56040,27
GalaxyWarrior,Simulacion,68400,33
QuestEmpire,Aventura,41267,16
WarriorEmpire,Aventura,51221,21
LegendsEmpire,Deportes,3649,25
EmpireDragon,Estrategia,44528,57
DragonDragon,RPG,44579,60
EmpireGalaxy,Simulacion,35206,4
EmpireEmpire,RPG,46400,80
GalaxyGalaxy,Estrategia,4719,31
WarriorWarrior,Aventura,62176,100
DragonGalaxy,Accion,26251,53
EmpireEmpire,Deportes,62458,88
WarriorEmpire,Accion,43040,52
GalaxyWarrior,Accion,62099,44
GalaxyWarrior,Estrategia,51687,70
GalaxyWarrior,Accion,44902,55
DragonEmpire,Accion,34893,83
DragonDragon,Aventura,9595,48
GalaxyQuest,Accion,15608,29
WarriorLegends,Accion,31038,70
EmpireQuest,Aventura,13711,58
WarriorEmpire,Accion,43754,4
GalaxyEmpire,Aventura,35644,36
WarriorEmpire,Estrategia,4968,18
QuestQuest,Deportes,64307,89
QuestWarrior,Deportes,40919,31
GalaxyQuest,Aventura,53942,29
EmpireDragon,Deportes,64113,96
EmpireQuest,Deportes,69313,4
DragonDragon,Simulacion,1897,11
GalaxyLegends,RPG,23115,46
WarriorWarrior,Aventura,34894,66
WarriorEmpire,RPG,7302,87
WarriorQuest,RPG,55806,77
QuestLegends,Deportes,17408,98
WarriorEmpire,RPG,40619,92
WarriorWarrior,Aventura,46241,86
WarriorDragon,Deportes,19238,99
WarriorDragon,Simulacion,22712,6
LegendsQuest,Deportes,2819,77
QuestEmpire,Estrategia,16137,71
QuestEmpire,Accion,12691,10
EmpireEmpire,Deportes,2892,13
GalaxyWarrior,Accion,69259,35
EmpireQuest,Accion,64336,58
WarriorLegends,Accion,27570,69
LegendsEmpire,RPG,21442,31
EmpireWarrior,RPG,58111,65
GalaxyQuest,Aventura,52184,71
WarriorQuest,Accion,49876,39
GalaxyGalaxy,Estrategia,45519,21
DragonQuest,Simulacion,55835,13
LegendsDragon,Estrategia,31063,53
DragonDragon,Accion,24650,68
LegendsWarrior,Estrategia,2195,81
GalaxyWarrior,Deportes,15999,82
LegendsDragon,Accion,24944,4
QuestDragon,Estrategia,21443,43
QuestGalaxy,Simulacion,19215,87
EmpireQuest,Aventura,4013,93
GalaxyLegends,Deportes,13020,49
GalaxyQuest,Accion,38130,100
WarriorDragon,Deportes,2469,30
GalaxyGalaxy,Accion,64001,17
GalaxyLegends,Estrategia,32462,11
WarriorDragon,RPG,56764,38
WarriorWarrior,RPG,9194,0
QuestLegends,Deportes,31448,0
DragonWarrior,Estrategia,16139,78
EmpireDragon,Accion,57817,0
EmpireGalaxy,Deportes,7165,36
WarriorQuest,Aventura,57872,23
LegendsDragon,Estrategia,64835,93
GalaxyDragon,Simulacion,46164,57
GalaxyGalaxy,Accion,40184,56
EmpireDragon,Estrategia,29321,9
DragonWarrior,Estrategia,21952,15
LegendsWarrior,Accion,34376,83
WarriorDragon,Accion,12744,30
EmpireQuest,RPG,56420,5
EmpireQuest,RPG,36431,7
LegendsWarrior,Accion,37176,47
WarriorDragon,Aventura,8235,31
DragonDragon,Aventura,26427,71
GalaxyEmpire,Aventura,37109,74
WarriorGalaxy,Estrategia,13059,30
LegendsWarrior,Aventura,62354,73
EmpireQuest,Aventura,16520,43
WarriorDragon,Accion,58695,62
QuestDragon,Simulacion,62440,89
GalaxyGalaxy,Simulacion,62449,19
DragonGalaxy,Deportes,53623,36
GalaxyGalaxy,Deportes,65915,20
GalaxyEmpire,Aventura,3465,80
QuestQuest,Simulacion,22453,78
GalaxyGalaxy,Deportes,63072,42
WarriorDragon,Aventura,35225,66
LegendsEmpire,Deportes,47785,3
WarriorQuest,Estrategia,62797,88
LegendsEmpire,Simulacion,47616,48
GalaxyWarrior,Simulacion,40610,44
EmpireQuest,Aventura,23255,3
EmpireEmpire,Estrategia,11914,38
DragonLegends,Deportes,2615,16
EmpireDragon,Accion,13636,15
LegendsEmpire,Simulacion,69509,52
DragonGalaxy,Estrategia,24077,24
EmpireEmpire,Accion,22829,55
QuestDragon,Simulacion,66962,14
DragonDragon,RPG,37496,19
QuestGalaxy,Simulacion,55906,79
DragonGalaxy,Accion,47745,6
WarriorGalaxy,Estrategia,4639,99
GalaxyQuest,Simulacion,2624,26
GalaxyDragon,Accion,206,68
WarriorDragon,Deportes,19517,69
EmpireGalaxy,Simulacion,15224,78
GalaxyDragon,Deportes,64365,54
DragonGalaxy,Estrategia,48884,41
QuestGalaxy,Accion,1711,67
EmpireDragon,Simulacion,54669,85
GalaxyLegends,Aventura,13031,43
QuestEmpire,Estrategia,20402,28
GalaxyGalaxy,Aventura,818,91
GalaxyDragon,RPG,58593,98
LegendsGalaxy,Estrategia,20205,53
EmpireGalaxy,Aventura,17848,6
DragonDragon,Deportes,55434,63
LegendsEmpire,Simulacion,37762,16
LegendsDragon,Simulacion,66179,31
WarriorWarrior,RPG,60373,64
DragonWarrior,Aventura,34549,82
DragonEmpire,Estrategia,65093,61
LegendsGalaxy,RPG,10878,44
LegendsGalaxy,RPG,30986,55
QuestWarrior,Deportes,1826,74
LegendsLegends,Accion,3761,89
LegendsEmpire,Simulacion,13993,83
LegendsGalaxy,Aventura,39070,50
QuestDragon,Deportes,45824,95
GalaxyWarrior,Estrategia,31275,47
GalaxyEmpire,Accion,13754,28
GalaxyDragon,RPG,41214,42
QuestGalaxy,Simulacion,46130,38
GalaxyWarrior,RPG,7513,6
WarriorDragon,Accion,8553,33
QuestGalaxy,Simulacion,8198,62
LegendsDragon,Simulacion,40425,99
GalaxyQuest,Estrategia,66456,25
QuestLegends,Accion,33834,44
WarriorLegends,Accion,48970,74
DragonQuest,RPG,51314,60
QuestLegends,Aventura,19686,61
GalaxyLegends,RPG,53109,40
EmpireEmpire,Estrategia,43521,90
GalaxyQuest,Estrategia,26747,25
QuestDragon,Deportes,6747,33
EmpireQuest,Accion,17454,54
QuestQuest,Simulacion,64766,90
QuestWarrior,Simulacion,26351,12
DragonEmpire,Estrategia,58763,43
LegendsDragon,Simulacion,52405,68
GalaxyWarrior,Accion,62175,28
GalaxyEmpire,Accion,11471,100
DragonLegends,Aventura,59138,86
GalaxyWarrior,Estrategia,69305,66
GalaxyDragon,Aventura,55651,77
LegendsGalaxy,Deportes,29317,74
EmpireGalaxy,Aventura,66958,13
LegendsLegends,Estrategia,57139,69
EmpireWarrior,Estrategia,20563,89
QuestQuest,Aventura,11268,26
LegendsLegends,Deportes,10273,72
GalaxyWarrior,Simulacion,38302,17
LegendsLegends,RPG,43534,74
LegendsEmpire,RPG,13852,27
EmpireQuest,Accion,44331,91
WarriorGalaxy,Aventura,55037,65
QuestLegends,Aventura,59187,81
WarriorLegends,RPG,37586,15
WarriorEmpire,Accion,9519,33
EmpireGalaxy,RPG,23030,93
WarriorDragon,Simulacion,59101,61
DragonWarrior,Aventura,35352,21
EmpireLegends,Estrategia,61077,60
EmpireDragon,Simulacion,22691,21
WarriorGalaxy,Aventura,40714,58
WarriorDragon,Aventura,22205,42
LegendsDragon,Simulacion,30224,54
LegendsGalaxy,Simulacion,51640,28
QuestQuest,Deportes,1050,69
QuestLegends,Aventura,42731,42
GalaxyDragon,Estrategia,27466,89
GalaxyWarrior,Simulacion,69347,7
GalaxyQuest,Aventura,110,60
EmpireQuest,Estrategia,50291,26
LegendsWarrior,Estrategia,36974,43
GalaxyLegends,RPG,17250,57
GalaxyEmpire,RPG,7928,73
DragonGalaxy,Estrategia,64107,76
DragonGalaxy,Simulacion,16276,25
QuestQuest,Aventura,56315,42
QuestGalaxy,Simulacion,34540,44
DragonGalaxy,Accion,21568,30
EmpireWarrior,Deportes,29844,42
QuestQuest,Aventura,32375,20
GalaxyWarrior,Estrategia,28198,3
EmpireLegends,RPG,20866,44
GalaxyLegends,Simulacion,38605,85
GalaxyQuest,RPG,12728,65
EmpireQuest,Aventura,2717,65
WarriorQuest,Accion,16658,19
DragonGalaxy,Accion,24110,59
DragonWarrior,Aventura,59427,7
QuestLegends,Accion,49358,34
DragonGalaxy,Simulacion,58010,59
QuestGalaxy,Estrategia,2436,94
WarriorWarrior,Estrategia,40298,28
WarriorGalaxy,RPG,9075,50
EmpireEmpire,Estrategia,35251,21
WarriorQuest,Deportes,19428,64
GalaxyLegends,Estrategia,9370,62
LegendsDragon,Simulacion,614,24
LegendsLegends,Accion,13898,57
WarriorLegends,Aventura,36890,41
DragonDragon,Deportes,35184,81
GalaxyWarrior,RPG,38097,95
QuestQuest,Deportes,2194,49
LegendsLegends,RPG,63058,69
EmpireQuest,Simulacion,10544,41
LegendsLegends,RPG,18603,35
WarriorDragon,Simulacion,342,61
WarriorLegends,Simulacion,59777,89
DragonGalaxy,Simulacion,17267,81
LegendsGalaxy,Simulacion,40268,50
DragonWarrior,Simulacion,13987,32
EmpireDragon,Deportes,19776,82
EmpireQuest,Estrategia,5059,15
DragonQuest,Estrategia,33271,71
WarriorDragon,RPG,15846,16
EmpireQuest,Deportes,45589,23
DragonLegends,Accion,19274,23
LegendsGalaxy,Simulacion,21423,82
QuestEmpire,Estrategia,19349,84
WarriorGalaxy,RPG,52730,21
EmpireEmpire,RPG,62438,92
DragonEmpire,Deportes,34057,69
LegendsQuest,Simulacion,25532,54
EmpireDragon,Estrategia,28542,50
LegendsDragon,Accion,5431,84
QuestGalaxy,Deportes,54700,47
GalaxyWarrior,RPG,33568,69
LegendsDragon,Deportes,33503,7
GalaxyQuest,Simulacion,61603,13
LegendsGalaxy,Estrategia,68774,26
WarriorLegends,Aventura,500,98
LegendsGalaxy,Simulacion,43221,63
GalaxyDragon,Aventura,65271,63
QuestLegends,Accion,27874,100
EmpireDragon,Simulacion,4674,8
GalaxyEmpire,Estrategia,36101,10
LegendsLegends,Deportes,49887,0
LegendsWarrior,RPG,37821,60
QuestGalaxy,Simulacion,58878,60
DragonDragon,RPG,5829,13
DragonQuest,RPG,40292,62
EmpireEmpire,Simulacion,7354,44
GalaxyEmpire,Accion,62370,46
DragonDragon,RPG,68592,97
LegendsLegends,Aventura,1481,70
EmpireGalaxy,Accion,47952,53
GalaxyLegends,RPG,17538,12
QuestLegends,RPG,44932,17
LegendsWarrior,Simulacion,41239,60
WarriorEmpire,RPG,32117,77
GalaxyWarrior,Estrategia,26992,92
WarriorGalaxy,Estrategia,64241,62
EmpireEmpire,Aventura,36704,76
DragonLegends,Simulacion,47735,4
LegendsGalaxy,RPG,1197,73
EmpireDragon,Deportes,39156,79
EmpireLegends,Accion,33030,45
DragonDragon,Aventura,38149,46
LegendsDragon,Aventura,55880,12
WarriorQuest,RPG,26166,70
EmpireGalaxy,Simulacion,59367,31
EmpireDragon,Accion,57758,26
EmpireLegends,Simulacion,52875,56
EmpireEmpire,RPG,9245,79
LegendsQuest,Deportes,5420,54
GalaxyGalaxy,RPG,16462,38
LegendsQuest,Aventura,50321,10
WarriorEmpire,RPG,53233,65
QuestDragon,Aventura,988,81
WarriorEmpire,Aventura,42377,22
WarriorGalaxy,Accion,52097,29
DragonLegends,Aventura,66517,51
DragonGalaxy,Simulacion,55691,46
WarriorQuest,Estrategia,33949,35
QuestWarrior,Deportes,2842,37
QuestWarrior,Accion,25523,97
LegendsLegends,Estrategia,61736,97
QuestEmpire,Estrategia,31416,11
GalaxyEmpire,Estrategia,50696,18
LegendsQuest,Simulacion,7050,75
EmpireLegends,Estrategia,67417,21
LegendsQuest,Estrategia,38817,30
WarriorQuest,Accion,16172,61
GalaxyWarrior,Accion,62369,69
EmpireWarrior,Simulacion,5562,87
DragonWarrior,Simulacion,57790,40
WarriorDragon,Deportes,27281,18
LegendsQuest,Accion,46052,70
LegendsWarrior,Simulacion,52341,46
LegendsWarrior,Deportes,24284,26
QuestGalaxy,Deportes,20790,62
EmpireQuest,RPG,50841,42
EmpireWarrior,Deportes,37816,79
LegendsWarrior,RPG,45111,47
WarriorQuest,Simulacion,30236,7
QuestWarrior,Simulacion,61276,79
LegendsDragon,RPG,36089,34
GalaxyLegends,Simulacion,30965,9
GalaxyQuest,Estrategia,69503,21
WarriorEmpire,Deportes,13428,1
QuestQuest,RPG,25460,93
DragonEmpire,Simulacion,58858,60
QuestEmpire,Estrategia,53070,87
LegendsEmpire,Estrategia,7473,77
QuestQuest,Simulacion,65489,4
QuestEmpire,RPG,14150,22
DragonGalaxy,Deportes,2859,99
LegendsDragon,Aventura,49081,54
GalaxyLegends,Deportes,68423,69
DragonGalaxy,Estrategia,5611,59
EmpireDragon,Aventura,61210,49
DragonWarrior,RPG,55447,100
WarriorDragon,Deportes,27665,70
LegendsLegends,Accion,69609,82
WarriorQuest,Aventura,22573,1
QuestDragon,RPG,39508,80
GalaxyQuest,Accion,3950,16
QuestDragon,Deportes,34040,71
LegendsDragon,RPG,6271,25
LegendsEmpire,Simulacion,48939,27
LegendsQuest,Accion,57463,9
EmpireDragon,Accion,69709,98
WarriorDragon,Accion,51220,68
QuestLegends,Deportes,45922,9
EmpireWarrior,Accion,4806,6
EmpireWarrior,Aventura,14142,23
DragonWarrior,Aventura,20413,73
EmpireEmpire,Accion,39816,62
QuestGalaxy,Aventura,48259,100
DragonDragon,Accion,40463,67
GalaxyLegends,Simulacion,41364,94
EmpireGalaxy,Simulacion,59982,54
DragonGalaxy,Estrategia,18942,1
EmpireDragon,Aventura,33956,22
EmpireWarrior,RPG,57964,24
QuestEmpire,Accion,56907,21
EmpireQuest,Accion,6611,84
QuestQuest,Accion,69521,15
LegendsEmpire,Accion,47991,50
DragonLegends,Accion,40883,45
GalaxyWarrior,Simulacion,4129,88
GalaxyQuest,Deportes,8796,66
GalaxyDragon,Aventura,23962,59
WarriorEmpire,Simulacion,21155,43
QuestWarrior,Accion,156,17
WarriorLegends,Accion,1372,68
QuestEmpire,Aventura,56073,71
GalaxyQuest,Aventura,67047,76
GalaxyQuest,Deportes,35546,60
EmpireDragon,Estrategia,4155,74
LegendsLegends,Accion,63935,75
DragonGalaxy,Simulacion,37565,34
WarriorLegends,Estrategia,40421,51
GalaxyDragon,Deportes,65380,8
QuestGalaxy,Estrategia,35953,20
EmpireEmpire,Aventura,43087,57
GalaxyEmpire,Aventura,4543,5
GalaxyLegends,Accion,51324,3
LegendsEmpire,Simulacion,40400,93
DragonEmpire,Estrategia,8874,7
DragonDragon,Accion,33979,42
QuestWarrior,Simulacion,34950,80
DragonDragon,Simulacion,30580,65
LegendsLegends,Estrategia,17696,3
QuestEmpire,Simulacion,26995,82
QuestDragon,RPG,17976,57
LegendsLegends,RPG,65742,49
EmpireDragon,Simulacion,28104,63
LegendsGalaxy,Aventura,36269,78
LegendsDragon,Accion,40113,38
WarriorGalaxy,Deportes,43429,80
EmpireEmpire,Estrategia,53897,81
GalaxyGalaxy,Simulacion,55038,73
GalaxyWarrior,Aventura,10848,20
LegendsLegends,Deportes,50964,82
LegendsDragon,Aventura,58787,94
DragonQuest,Simulacion,11165,16
WarriorGalaxy,Aventura,67281,16
WarriorQuest,Deportes,3268,92
LegendsLegends,Simulacion,2088,62
LegendsWarrior,Estrategia,26078,44
QuestDragon,Deportes,42243,30
LegendsDragon,Simulacion,47557,38
WarriorEmpire,Deportes,39755,8
WarriorEmpire,Accion,1861,23
QuestWarrior,Simulacion,16032,88
WarriorEmpire,Simulacion,21642,94
GalaxyGalaxy,Simulacion,25760,87
LegendsWarrior,Aventura,68228,100
GalaxyWarrior,RPG,34948,99
QuestEmpire,Accion,8549,71
WarriorDragon,RPG,19010,24
DragonGalaxy,Estrategia,46735,26
GalaxyDragon,Estrategia,22152,17
WarriorGalaxy,Accion,63219,65
GalaxyEmpire,Simulacion,60699,55
WarriorWarrior,Deportes,11513,80
DragonQuest,Deportes,55518,65
EmpireGalaxy,Aventura,47365,69
QuestWarrior,Simulacion,18925,15
GalaxyWarrior,RPG,46909,67
QuestEmpire,Aventura,26338,29
DragonQuest,Simulacion,1856,80
WarriorQuest,Aventura,68911,35
GalaxyQuest,Estrategia,60720,97
WarriorGalaxy,RPG,32285,69
LegendsWarrior,Estrategia,61898,33
GalaxyEmpire,RPG,10934,56
QuestDragon,Accion,60323,28
GalaxyGalaxy,Accion,55107,61
WarriorEmpire,RPG,32053,56
DragonGalaxy,Accion,30995,27
QuestLegends,Aventura,63062,31
QuestEmpire,Accion,60824,61
DragonEmpire,Simulacion,66345,48
QuestEmpire,Simulacion,29686,24
EmpireDragon,Simulacion,43481,10
WarriorQuest,Estrategia,3682,83
GalaxyEmpire,Aventura,31431,39
QuestGalaxy,Aventura,14672,86
EmpireEmpire,Accion,12435,55
DragonLegends,Estrategia,57469,0
EmpireDragon,Aventura,40548,67
GalaxyGalaxy,Estrategia,16856,42
EmpireWarrior,Accion,63491,65
QuestGalaxy,Simulacion,29811,64
EmpireGalaxy,Deportes,54610,57
QuestQuest,Deportes,24972,46
DragonEmpire,Aventura,20540,22
DragonEmpire,Simulacion,67151,50
LegendsWarrior,Estrategia,10097,35
EmpireDragon,RPG,3999,97
QuestLegends,Accion,2295,69
GalaxyDragon,RPG,53303,97
WarriorEmpire,Aventura,13372,51
EmpireDragon,Simulacion,17602,23
DragonWarrior,Estrategia,28182,56
QuestGalaxy,Simulacion,29119,31
DragonGalaxy,Deportes,15263,88
GalaxyEmpire,Aventura,50904,67
QuestEmpire,Estrategia,60279,51
EmpireGalaxy,Accion,56433,75
LegendsQuest,Simulacion,45490,47
LegendsEmpire,Simulacion,23874,0
LegendsEmpire,RPG,22773,82
GalaxyQuest,Accion,26264,45
LegendsQuest,Simulacion,68583,1
QuestEmpire,Estrategia,42889,48
QuestQuest,Deportes,33719,67
GalaxyEmpire,Aventura,42006,77
GalaxyWarrior,Deportes,27495,2
GalaxyQuest,Simulacion,13564,7
DragonGalaxy,Deportes,27478,64
QuestLegends,Aventura,66127,44
EmpireLegends,Aventura,43773,47
LegendsDragon,Estrategia,65701,34
LegendsEmpire,Accion,60334,48
EmpireDragon,Aventura,4760,58
GalaxyLegends,Estrategia,66009,46
LegendsWarrior,Deportes,42897,77
GalaxyWarrior,Deportes,23747,64
GalaxyQuest,RPG,47498,86
GalaxyWarrior,Accion,233,71
GalaxyWarrior,Aventura,2815,53
DragonGalaxy,Simulacion,28006,59
WarriorGalaxy,RPG,65211,67
WarriorDragon,Estrategia,35527,78
DragonEmpire,Estrategia,55716,76
QuestLegends,RPG,41001,43
LegendsLegends,RPG,58456,45
DragonEmpire,Estrategia,23809,43
LegendsDragon,Deportes,67083,1
GalaxyQuest,Deportes,29946,62
GalaxyLegends,RPG,60732,94
WarriorEmpire,Deportes,58038,1
LegendsEmpire,Simulacion,69158,22
LegendsLegends,Simulacion,22576,58
LegendsGalaxy,RPG,61663,38
DragonLegends,Simulacion,48280,43
WarriorQuest,RPG,60696,81
WarriorQuest,Accion,48456,7
WarriorGalaxy,Aventura,13703,87
QuestDragon,Aventura,49413,37
WarriorLegends,Accion,13886,70
GalaxyLegends,Simulacion,63790,80
QuestWarrior,Accion,62412,68
LegendsQuest,Accion,27898,59
QuestGalaxy,Deportes,47389,83
QuestWarrior,Simulacion,53056,33
LegendsWarrior,Aventura,4190,73
QuestQuest,Estrategia,39819,7
DragonGalaxy,Simulacion,18160,77
LegendsWarrior,RPG,11323,5
GalaxyGalaxy,Deportes,65096,33
QuestEmpire,RPG,40128,13
WarriorWarrior,Aventura,50512,87
QuestEmpire,Aventura,7410,98
DragonWarrior,Deportes,43018,56
QuestLegends,RPG,25412,34
DragonEmpire,Estrategia,18769,0
EmpireEmpire,Simulacion,14592,54
LegendsEmpire,Aventura,62890,37
QuestQuest,RPG,43516,90
GalaxyQuest,Accion,31570,86
QuestLegends,RPG,34041,6
WarriorDragon,Deportes,64107,62
QuestQuest,Deportes,12965,80
GalaxyGalaxy,Estrategia,8036,61
QuestQuest,Deportes,8307,82
DragonQuest,Simulacion,62886,74
GalaxyQuest,Accion,65599,66
DragonDragon,Aventura,24384,46
LegendsDragon,Accion,56060,73
QuestLegends,Deportes,9835,16
WarriorLegends,Estrategia,41593,77
WarriorQuest,Simulacion,48836,71
GalaxyWarrior,RPG,7992,25
WarriorEmpire,RPG,16836,56
DragonLegends,Deportes,49531,63
WarriorLegends,Simulacion,17967,12
GalaxyDragon,Accion,8366,64
LegendsGalaxy,Simulacion,38863,75
EmpireWarrior,Estrategia,3001,62
GalaxyWarrior,Simulacion,2668,93
LegendsGalaxy,Accion,59615,25
EmpireDragon,RPG,4890,44
QuestDragon,Estrategia,45530,86
GalaxyEmpire,Estrategia,44574,25
EmpireGalaxy,Simulacion,37713,92
GalaxyLegends,Estrategia,60266,72
GalaxyWarrior,Simulacion,25142,84
DragonEmpire,RPG,24115,66
QuestDragon,Estrategia,57660,42
GalaxyDragon,Deportes,61586,97
WarriorDragon,Deportes,13916,42
WarriorLegends,Simulacion,41234,57
EmpireEmpire,Accion,61354,52
WarriorQuest,Accion,31024,59
QuestGalaxy,Estrategia,59926,66
WarriorQuest,RPG,23045,0
WarriorGalaxy,Estrategia,27296,38
WarriorQuest,Aventura,42364,9
QuestWarrior,Simulacion,21326,11
WarriorQuest,Deportes,17675,83
EmpireGalaxy,Aventura,47937,86
WarriorDragon,Estrategia,52140,17
WarriorGalaxy,Simulacion,10307,27
QuestLegends,Deportes,68272,84
DragonLegends,Accion,22148,8
WarriorEmpire,RPG,55216,79
GalaxyLegends,Estrategia,40121,52
